"TITLE"	"SUMMARY"	"URL"	"change"
"WTO calls US state's Boeing subsidies illegal in win for EU"	"[AFP] - Subsidies given by the US state of Washington to Boeing are illegal, the World Trade Organization said Monday, in a victory for rival aircraft maker Airbus and the European Union. The ruling from a WTO panel is the latest blow in a drawn out trans-Atlantic battle between the aviation industry's two titans, which has seen both Airbus and Boeing score points along the way. The WTO said that subsidies set up by Washington state to support production of Boeing's 777X jet were prohibited as they encouraged the use of domestic materials, fuelling trade distortions."	"http://au.finance.yahoo.com/news/wto-calls-us-states-boeing-053939849.html"	"N"
"Boeing says expects appeal of WTO pro-EU subsidy ruling"	"Boeing says expects appeal of WTO pro-EU subsidy ruling"	"http://sg.finance.yahoo.com/news/boeing-says-expects-appeal-wto-154703642.html"	"N"
"Boeing (BA) Hits 52-Week High on Steady Flow of Contracts"	"On Nov 23 shares of The Boeing Company BA soared to a new 52 week high of 150 81 before closing the trading session at 149 74 The closing price of this aerospace and defense prime which has a market cap of around 92 4 billion reflects a year to date gain of roughly 3 6 Over the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xvSdG0QO8Nc/boeing-ba-hits-52-week-high-on-steady-flow-of-contracts-cm713944"	"N"
"[$$] Boeing Faces WTO Sanctions"	"[$$] Boeing Faces WTO Sanctions"	"http://www.wsj.com/articles/boeing-faces-wto-sanctions-1480272673?mod=yahoo_hs"	"N"
"WTO Rules Against Boeing in Trade Battle Between U.S. and EU -- 2nd Update"	"WTO Rules Against Boeing in Trade Battle Between U.S. and EU -- 2nd Update"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/IW0iZ_hA2Rk/wto-rules-against-boeing-in-trade-battle-between-us-and-eu--2nd-update-20161128-00634"	"N"
"Dow 30 Stock Roundup: Nike Raises Dividend, Boeing-Textron JV Bags Defense Contract"	"Dow 30 Stock Roundup: Nike Raises Dividend, Boeing-Textron JV Bags Defense Contract"	"http://finance.yahoo.com/news/dow-30-stock-roundup-nike-193007828.html"	"N"
"Boeing Faces WTO Sanctions"	"Boeing Faces WTO Sanctions"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uYqYOqoSqZM/boeing-faces-wto-sanctions-20161127-00029"	"N"
"WTO set to sanction Boeing over tax breaks - reports"	"WTO set to sanction Boeing over tax breaks - reports"	"http://sg.finance.yahoo.com/news/wto-set-sanction-boeing-over-005134709.html"	"N"
"WTO Rules Against Boeing in Trade Battle Between U.S. and EU -- Update"	"WTO Rules Against Boeing in Trade Battle Between U.S. and EU -- Update"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8_TOenYnBsw/wto-rules-against-boeing-in-trade-battle-between-us-and-eu--update-20161128-00565"	"N"
"Dow 30 Stock Roundup: Nike Raises Dividend, Boeing-Textron JV Bags Defense Contract"	"The Dow enjoyed another week of substantial gains following optimism about Donald Trump s policy proposals Meanwhile economic data released over most of the week was encouraging Oil prices moved higher following speculation that OPEC s member countries and Russia were close to reaching"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/c2CNrfcsKiQ/dow-30-stock-roundup-nike-raises-dividend-boeing-textron-jv-bags-defense-contract-cm714101"	"N"
"Boeing says expects appeal of WTO pro-EU subsidy ruling"	"[AFP] - Boeing expects the US to appeal a World Trade Organization decision Monday that declared illegal a tax credit offered by Washington state, company representatives said. The WTO decision was a win for the European Union on behalf of Airbus, which had argued that a Washington state tax benefit offered to Boeing to build the 777x jetliner was an unfair subsidy which violates global trade rules. I fully expect this case will be appealed, said Bob Novick, an outside counsel representing Boeing, adding that a final resolution of the case might not come until early 2019."	"http://au.finance.yahoo.com/news/boeing-says-expects-appeal-wto-074232571.html"	"N"
"WTO set to sanction Boeing over tax breaks -reports"	"[Reuters] - The World Trade Organization is set to rule this week that Boeing Co received illegal tax breaks from Washington state, according to reports in The Telegraph and The Wall Street Journal. The Journal said the trade organization will argue that the Washington state tax break is a prohibited subsidy and will have to be withdrawn, citing people familiar with the matter. The paper said the WTO is not likely to say what the value of the prohibited tax break is, but the European Union has argued that Boeing has received more than $8 billion in forbidden subsidies."	"http://finance.yahoo.com/news/wto-set-sanction-boeing-over-204959033.html"	"N"
"Boeing expects US appeal of WTO pro-EU subsidy ruling"	"[AFP] - Boeing expects the US to appeal a World Trade Organization decision Monday that struck down a plane-building subsidy offered by Washington state, company representatives said. The WTO decision was a win for the European Union on behalf of Airbus, which had argued that a Washington state tax benefit to Boeing to build the 777x jetliner was an unfair subsidy which violates global trade rules. I fully expect this case will be appealed, said Bob Novick, an outside counsel representing Boeing, adding that a final resolution of the case might not come until early 2019."	"http://au.finance.yahoo.com/news/boeing-expects-us-appeal-wto-060103654.html"	"N"
"Norway plans $1.15 bln order for five Boeing Poseidon military aircraft"	"Norway plans $1.15 bln order for five Boeing Poseidon military aircraft"	"http://finance.yahoo.com/news/norway-plans-1-15-bln-084002190.html"	"N"
"WTO Rules Against Boeing in U.S.-EU Trade Battle"	"WTO Rules Against Boeing in U.S.-EU Trade Battle"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_q9C0hYac4M/wto-rules-against-boeing-in-useu-trade-battle-20161128-00573"	"N"
"Boeing Response to WTO Ruling on Washington State Tax Incentives"	"[PR Newswire] - CHICAGO, Nov. 28, 2016 /PRNewswire/ -- The World Trade Organization (WTO) today rejected virtually all of the European Union's challenges to the Washington state tax incentives. In total, the EU claimed that Boeing had received $8.7 billion in subsidies. This claim was rejected by the WTO, which found future incentives totaling no more than $50 million a year to be impermissible. The WTO found that to date Boeing has received no benefit from the 777X rate incentive, and will not until 2020, because the first airplane will not be delivered until then."	"http://finance.yahoo.com/news/boeing-response-wto-ruling-washington-155100950.html"	"N"
"[$$] Boeing Faces WTO Sanctions"	"[$$] Boeing Faces WTO Sanctions"	"http://www.wsj.com/articles/boeing-faces-wto-sanctions-1480272673?ru=yahoo?mod=yahoo_itp"	"N"
"WTO Judges Tax Relief Granted Boeing to Be Prohibited Subsidy"	"WTO Judges Tax Relief Granted Boeing to Be Prohibited Subsidy"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GeXUjMcg_sA/wto-judges-tax-relief-granted-boeing-to-be-prohibited-subsidy-20161128-00526"	"N"
"Tata Steel UK to enter talks with Liberty House on sale of speciality operations"	"Tata Steel UK to enter talks with Liberty House on sale of speciality operations"	"http://uk.finance.yahoo.com/news/tata-steel-uk-enter-talks-125220554.html"	"N"
"Airbus calls for global pact on aircraft aid after WTO ruling"	"Airbus calls for global pact on aircraft aid after WTO ruling"	"http://sg.finance.yahoo.com/news/airbus-calls-global-pact-aircraft-151536631.html"	"N"
"Israel Thinks Lockheed F-35s Are Still Awesome, Will Buy More"	"Israel Thinks Lockheed F-35s Are Still Awesome, Will Buy More"	"http://www.investors.com/news/israel-thinks-f-35s-are-still-awesome-will-buy-more-canada-to-buy-fa-18s/"	"N"
"WTO calls US state's Boeing subsidies illegal in win for EU"	"WTO calls US state's Boeing subsidies illegal in win for EU"	"http://uk.finance.yahoo.com/news/wto-calls-us-states-boeing-153939261.html"	"N"
"Spirit Aero Systems Scales 52-Week High on Upbeat Outlook"	"Shares of Spirit AeroSystems Holdings Inc SPR touched a new 52 week high of 58 80 in Friday s trading session before closing at 58 70 Over the past 52 weeks the company s shares have ranged from a low of 40 03 on Feb 03 2016 to a high of 58 80 on Nov 25 2016 The average volume"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_XrP42fobcU/spirit-aero-systems-scales-52-week-high-on-upbeat-outlook-cm714717"	"N"
"Boeing Sees Tax Incentive Remaining Despite WTO Ruling"	"Boeing Sees Tax Incentive Remaining Despite WTO Ruling"	"http://www.investors.com/news/boeing-says-its-victorious-against-airbus-despite-wto-ruling-against-it/"	"N"
"Business Highlights"	"Business Highlights"	"http://sg.finance.yahoo.com/news/business-highlights-221037667.html"	"N"
"Airbus to Cut More Than 1,100 Jobs"	"Airbus to Cut More Than 1,100 Jobs"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/e4N4rLONPnw/airbus-to-cut-more-than-1100-jobs-20161129-00586"	"N"
"WTO rules against Boeing in ongoing trade battle between ..."	"WTO rules against Boeing in ongoing trade battle between ..."	"http://finance.yahoo.com/video/wto-rules-against-boeing-ongoing-214300678.html"	"N"
"Plane Crash in Colombia Kills 76, Including Members of a Brazilian Soccer Team"	"Plane Crash in Colombia Kills 76, Including Members of a Brazilian Soccer Team"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/emypEIRtQgo/plane-crash-in-colombia-kills-76-including-members-of-a-brazilian-soccer-team-20161129-00096"	"N"
"Plane Carrying Brazilian Soccer Team Chapecoense Crashes in Colombia"	"Plane Carrying Brazilian Soccer Team Chapecoense Crashes in Colombia"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cdgyH3i2n-0/plane-carrying-brazilian-soccer-team-chapecoense-crashes-in-colombia-20161129-00077"	"N"
"Airbus Tells Unions It Will Cut Up to 1,164 Jobs"	"Airbus Tells Unions It Will Cut Up to 1,164 Jobs"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5tzTArt_Y2s/airbus-tells-unions-it-will-cut-up-to-1164-jobs-20161129-00388"	"N"
"Norway eyes $1.15B order for Boeing P-8A Poseidon 'submarine-hunter' planes"	"Norway eyes $1.15B order for Boeing P-8A Poseidon 'submarine-hunter' planes"	"http://www.bizjournals.com/seattle/news/2016/11/28/boeing-norway-p8-a-poseidon-defense-renton-737.html?ana=yahoo"	"N"
"Boeing received illegal tax breaks, says World Trade Organisation"	"Boeing received illegal tax breaks, says World Trade Organisation"	"http://uk.finance.yahoo.com/news/boeing-received-illegal-tax-breaks-180500295.html"	"N"
"Boeing May Hike Dividend by Double Digits Again this December"	"Boeing May Hike Dividend by Double Digits Again this December"	"http://blogs.barrons.com/incomeinvesting/2016/11/29/boeing-may-hike-dividend-by-double-digits-again-this-december/?mod=yahoobarrons&ru=yahoo"	"N"
"Boeing benefited from an illegal tax break, WTO says"	"Boeing benefited from an illegal tax break, WTO says"	"http://www.marketwatch.com/News/Story/Story.aspx?guid=A5B16B24-B580-11E6-8FFA-73480D8FF126&siteid=yhoof2"	"N"
"Boeing was offered illegal tax breaks: WTO"	"[AAP] - A World Trade Organization panel has ruled that Washington state offered billions in illegal tax breaks to plane maker Boeing, saying that the US government must take action to end the plans within months. The European Union, which backs Boeing's EU rival Airbus, claimed it as a landmark victory in the longstanding battle between the two companies that dominate the global market for air planes. Monday's ruling is but a part of a wider squabble involving accusations between the US government and the 28-nation EU over support for Boeing and Airbus dating back to 2004."	"http://au.finance.yahoo.com/news/boeing-offered-illegal-tax-breaks-223518270.html"	"N"
"Plane Carrying a Brazilian Soccer Team Crashes in Colombia"	"Plane Carrying a Brazilian Soccer Team Crashes in Colombia"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3e0jP5F2lRs/plane-carrying-a-brazilian-soccer-team-crashes-in-colombia-20161129-00063"	"N"
"WTO slated to hit Boeing with sanctions over billions in Washington state subsidies"	"WTO slated to hit Boeing with sanctions over billions in Washington state subsidies"	"http://www.bizjournals.com/seattle/news/2016/11/28/boeing-wto-sanctions-airbus-777x-trade.html?ana=yahoo"	"N"
"Canada Air Force Pilot Dies in Crash"	"Canada Air Force Pilot Dies in Crash"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BoVVW97gsEY/canada-air-force-pilot-dies-in-crash-20161128-00851"	"N"
"Boeing confident WTO subsidy ruling will be reversed"	"Boeing confident WTO subsidy ruling will be reversed"	"http://sg.finance.yahoo.com/news/boeing-confident-wto-subsidy-ruling-151301921.html"	"N"
"Boeing says expects appeal of WTO pro-EU subsidy ruling"	"Boeing says expects appeal of WTO pro-EU subsidy ruling"	"http://uk.finance.yahoo.com/news/boeing-says-expects-appeal-wto-174232077.html"	"N"
"Trade body says Boeing was offered illegal tax breaks in US"	"Trade body says Boeing was offered illegal tax breaks in US"	"http://finance.yahoo.com/news/trade-body-says-boeing-offered-illegal-tax-breaks-151619174--finance.html"	"N"
"Trade body says Boeing was offered illegal tax breaks in US"	"Trade body says Boeing was offered illegal tax breaks in US"	"http://sg.finance.yahoo.com/news/trade-body-says-boeing-offered-151623550.html"	"N"
"L-3 Communications Hits 52-Week High on Prudent Buyouts"	"Shares of L 3 Communications Holdings Inc LLL scaled a new 52 week high of 156 65 on Nov 25 before closing a little lower at 156 36 With a market cap of around 12 09 billion L 3 Communications has seen its shares soar roughly 27 73 in the last one year outperforming the 22 71 gain"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8QvklqY37zM/l-3-communications-hits-52-week-high-on-prudent-buyouts-cm714765"	"N"
"WTO rules against tax break for Boeing 777X jet"	"WTO rules against tax break for Boeing 777X jet"	"http://in.finance.yahoo.com/news/wto-rules-against-tax-break-154101431.html"	"N"
"Interesting June 2017 Stock Options for BA"	"Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Boeing Co Symbol BA So this week we highlight one interesting put contract and one interesting call contract from the June 2017 expiration for BA The put contract"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Fjo1mzzYBW4/interesting-june-2017-stock-options-for-ba-cm714568"	"N"
"Brazil Soccer Players Among Dead in Jet Crash in Colombia"	"Brazil Soccer Players Among Dead in Jet Crash in Colombia"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nTW8s4mKu80/brazil-soccer-players-among-dead-in-jet-crash-in-colombia-20161129-00715"	"N"
"Plane Carrying Brazilian Soccer Team Crashes in Colombia; At Least 70 Killed"	"Plane Carrying Brazilian Soccer Team Crashes in Colombia; At Least 70 Killed"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/x-890hQJkbI/plane-carrying-brazilian-soccer-team-crashes-in-colombia-at-least-70-killed-20161129-00687"	"N"
"Here Is What Boeing's Defeat Before the WTO Means for Its Shares"	"Here Is What Boeing's Defeat Before the WTO Means for Its Shares"	"https://www.thestreet.com/story/13907104/1/here-is-what-boeing-s-defeat-before-the-wto-means-for-its-shares.html?puc=yahoo&cm_ven=YAHOO"	"N"
"Bombardier delivers first CS300 jetliner"	"Bombardier delivers first CS300 jetliner"	"http://uk.finance.yahoo.com/news/bombardier-delivers-first-cs300-jetliner-202549703.html"	"N"
"The Zacks Analyst Blog Highlights: NIKE, Boeing, Textron, Coca-Cola and IBM"	"For Immediate Release Chicago IL November 28 2016 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the blog"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4U89Z5OkSPY/the-zacks-analyst-blog-highlights-nike-boeing-textron-coca-cola-and-ibm-cm714505"	"N"
"WTO Ruling Against Boeing Is Meaningless"	"WTO Ruling Against Boeing Is Meaningless"	"http://www.forbes.com/sites/scotthamilton5/2016/11/28/wto-boeing-ruling-gives-airbus-good-pr-but-its-meaningless/?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix"	"N"
"Boeing expects US appeal of WTO pro-EU subsidy ruling"	"Boeing expects US appeal of WTO pro-EU subsidy ruling"	"http://uk.finance.yahoo.com/news/boeing-expects-us-appeal-wto-160103222.html"	"N"
"[$$] WTO Rules Against Boeing in U.S.-EU Trade Battle"	"[$$] WTO Rules Against Boeing in U.S.-EU Trade Battle"	"http://www.wsj.com/articles/wto-rules-against-boeing-in-ongoing-trade-battle-between-u-s-and-eu-1480348782?mod=yahoo_hs"	"N"
"Boeing, Airbus Both Claim Victory After WTO Ruling"	"Boeing, Airbus Both Claim Victory After WTO Ruling"	"http://247wallst.com/aerospace-defense/2016/11/28/boeing-airbus-both-claim-victory-after-wto-ruling/"	"N"
